Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
c382c1791fdd92389036738c03cca271d52e92c70a4329eacf202f44d1d7d0d2,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-4.941787,51.869521,On or near WESLEY WAY,W01000623,Pembrokeshire 004D,Investigation complete; no suspect identified
37b79c242b3db470bf0c10530d8285f22839664fdde833a674d975bb7dc07066,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-3.988724,51.793213,On or near STRYD FAWR,W01000626,Carmarthenshire 013B,Investigation complete; no suspect identified
e750025793d4d7b2d2f87b58c444b19cb39ddbc11849d574c3d160458a05e13e,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-4.075271,51.803992,On or near LLANDEILO ROAD,W01000664,Carmarthenshire 016C,Investigation complete; no suspect identified
7c7639e9b378afe1269b986195537706ebf6834c6b9bf26a756bf3ad859c7171,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-4.687239,51.795161,On or near BRYN-SION HILL,W01000577,Pembrokeshire 007A,Investigation complete; no suspect identified
945e9c6346de993e38bde03d6bff0dec4147035c17f81dc56fd57e4d933ec816,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-5.021180,51.755398,On or near BULFORD ROAD,W01000575,Pembrokeshire 008C,Investigation complete; no suspect identified
7f8139db573162533d16bd7b12cf143092944c41826266b9f16d55eb99e22f3a,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-4.943316,51.709744,On or near Parking Area,W01000598,Pembrokeshire 009C,Investigation complete; no suspect identified
27ed74ea2d88e24c773ab797b3381fa1beee4e2883d582f64a1d3e3422b8d04c,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-4.948268,51.709988,On or near FREDERICK STREET,W01000598,Pembrokeshire 009C,Investigation complete; no suspect identified
f2cabac8ef5a4cdeb53b663702c4fcb7b5735ba497cf3c8391b1033e53aaa3de,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-3.007950,52.273533,On or near Parking Area,W01000485,Powys 011F,Investigation complete; no suspect identified
c11cd89c3b71d5f0df85e387c3e6640c23fad49ef6d12fcf10efb09d0e61a07c,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-4.968019,51.804124,On or near Further/Higher Educational Building,W01000568,Pembrokeshire 005A,Investigation complete; no suspect identified
aacdc58ce69c12b687e927315ad545ee44af87baa6a323b8cf60a08d6700bf77,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-4.871197,51.644697,On or near Parking Area,W01000578,Pembrokeshire 014B,Investigation complete; no suspect identified
2ab3a617450f2acfad80eeff1d9d58322c568457d5c5cd13db0d46d559adf63b,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-3.398323,51.953856,On or near UPLANDS,W01001902,Powys 017G,Investigation complete; no suspect identified
3e55ce735fab22b0e98a7b363a8f01a59c25f440992660eb0afd3bfd3406a487,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-3.750516,51.784315,On or near DOLFAIN,W01000504,Powys 021D,Investigation complete; no suspect identified
22778cca5ebe4bdfc85fceac19142de63282e131e57eb84cb3fe8af7f9996835,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-3.136445,52.655377,On or near SEVERN LANE,W01000498,Powys 003A,Investigation complete; no suspect identified
525d167920cceee42a78640d1f37a74f7fc29c3d90b36e78bab9c6488f134905,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-4.976943,51.993145,On or near PARCYSHUT,W01000566,Pembrokeshire 002C,Investigation complete; no suspect identified
5d745f3b5b29e88567551afdd295fd8c63fd79fd3a0f13638552e8ac0661d17a,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-3.326272,51.989262,On or near GRIFFIN MEADOW,W01000440,Powys 020A,Investigation complete; no suspect identified
2add283a0eceaf64b6546b6cc290ba82d66de8bf77ad68dfa90d33e651819abc,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-4.163989,51.674976,On or near RHES YR ORSAF,W01000732,Carmarthenshire 026D,Investigation complete; no suspect identified
45ceb4b31bd96219ed07c0f9436b9fcc2129b075f08d84f6cffa95bd150538b9,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-4.049199,52.405021,On or near A44,W01001936,Ceredigion 003F,Investigation complete; no suspect identified
77cfadc9072583a48e2882dd47f0b95745c29ced0a44abab2a8b1135c0f3d029,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-4.992761,51.796778,On or near Sports/Recreation Area,W01000571,Pembrokeshire 006A,Investigation complete; no suspect identified
0d16f0af1a480c0811438282829d09a14cf0bcc8c5926572bbd924d27d9f9df1,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-4.985738,51.802893,On or near HARRIER ROAD,W01000570,Pembrokeshire 005C,Investigation complete; no suspect identified
bb6125be291bf5ff09e83302a50c21af5816eed998f7e98e248895528c737dc3,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-4.969090,51.806732,On or near Supermarket,W01000572,Pembrokeshire 005D,Investigation complete; no suspect identified
de98acfb5dcf55f9f4cab6a080fc3c89378e1e38e113738ecc586044ab973851,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-4.836425,52.015627,On or near WEST STREET,W01000597,Pembrokeshire 002E,Investigation complete; no suspect identified
c416cd366f07d75f7c84f70c6b6c663a80e37068392970d78aa13038045e1a77,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-4.556990,51.743524,On or near Parking Area,W01000672,Carmarthenshire 027E,Investigation complete; no suspect identified
f062ac099846476994c9b91fadcd435ff97a327c670078da2209043aeb788971,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-3.745357,51.787008,On or near CWM TAWE ROAD,W01000426,Powys 021A,Investigation complete; no suspect identified
f5887c69fe886d7310de0f7c0ec28e378df6bba6c3ad1ef3bd51f1612491f575,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-3.538392,52.447479,On or near HIGH STREET,W01000467,Powys 010D,Investigation complete; no suspect identified
4fe152cb9f080a4eeb0a2fd20cb112815cc5703b9982b245ae2234caf09a25b8,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-4.283141,51.850343,On or near HEOL LLANGYNNWR,W01000693,Carmarthenshire 008C,Investigation complete; no suspect identified
032e0e3dfb596fdcf12bc747618d7270783834e764a0d97f7ab6a6221a2c0418,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-4.947358,51.687985,On or near BUFFERLAND TERRACE,W01000605,Pembrokeshire 013F,Investigation complete; no suspect identified
ee19637c4e11ea139d5b4059367497a8876937b3c23b0bdc1557d7f7ea3cfdac,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-4.134256,51.679701,On or near A4138,W01000628,Carmarthenshire 024A,Investigation complete; no suspect identified
1e799cb0b29c277a6a5632fab9b6bfa2db172d518798c8321bd71a019f213c6a,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-4.755848,51.720814,On or near MORGANS LANE,W01000563,Pembrokeshire 011B,Investigation complete; no suspect identified
0b56422ef98bc1c187431e143ea6bf65975bf421bd724e1f4b64631e46336cc2,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-4.154070,51.678099,On or near BIGYN ROAD,W01000630,Carmarthenshire 024C,Investigation complete; no suspect identified
4bf39313a0733375ab7a39bd58da48247ce034750c7b537daa5187fa40af2e47,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-3.331961,52.507857,On or near LLYS AFALLEN,W01000478,Powys 009A,Investigation complete; no suspect identified
bd528e8c0ef1752d5ae3ee0d1b6888fd972ee242a766a5b0617edc9a2f0a9055,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-3.534423,52.458607,On or near B4569,W01000467,Powys 010D,Investigation complete; no suspect identified
27460ff41efe4c3c73e28ee0633a225769a71b59dabda5567a018e8ad3f5672b,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-3.320303,52.509723,On or near Petrol Station,W01000479,Powys 009B,Investigation complete; no suspect identified
9b2d1092f2708c4fb433df4e2ddd07c83301a6d9d05bbb7da0e9da31221e8b10,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-3.322773,52.511511,On or near Sports/Recreation Area,W01000479,Powys 009B,Investigation complete; no suspect identified
3f5be60ee4d168f9dec6aa0ba288a1a931b0dd2e53ac7b214ec6fb29fbccef78,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-4.966398,51.803742,On or near CARTLETT ROAD,W01000568,Pembrokeshire 005A,Investigation complete; no suspect identified
a1b9c4f1b715c5f8a031dacf1c0f06abc2a99974f30cf8011c0f570a8a4aae4a,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-4.963082,51.801847,On or near CARLETT CLOSE,W01000573,Pembrokeshire 006B,Investigation complete; no suspect identified
d175bc3a15e0eb4b8c91a1925c11738fd72400de95d60ea76d2605d87433a482,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-4.963082,51.801847,On or near CARLETT CLOSE,W01000573,Pembrokeshire 006B,Investigation complete; no suspect identified
7c0eee5f083ec322c36e1b36d52678e47a2e069fe901ca0377f3858a6c945564,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-5.044102,51.893654,On or near Y GLYN,W01000579,Pembrokeshire 003A,Investigation complete; no suspect identified
9c8fc5b9f4b94313de40658687247e2106a695f50867cb456b673c8388e3636d,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-3.330230,52.506168,On or near VIOLET CLOSE,W01000483,Powys 009C,Unable to prosecute suspect
f4af5f784f413ba67970f6a3a667ac87ea589dbfa04828d837aceafd5fa5263d,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-4.161529,51.676478,On or near STATION ROAD,W01000733,Carmarthenshire 026E,Unable to prosecute suspect
fcbe0dc7db32b0e78377963cd0228e06a45fa1289c0e3b0a55a6014412cb8e85,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-3.376267,52.239038,On or near Further/Higher Educational Building,W01000456,Powys 013C,Unable to prosecute suspect
a98ac8a3110c3d169e7d2bdba3dbdbcf989d55ee06015cf30b7d70f7629b0c48,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-4.979326,51.802893,On or near CUFFERN CLOSE,W01000569,Pembrokeshire 005B,Unable to prosecute suspect
2b66d6f812e25f48e8b477ba5babf35ccaf0dacec117df74a0e8bdb763ce01d2,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-4.390324,51.772376,On or near MAESGRIFFITH,W01000700,Carmarthenshire 027G,Unable to prosecute suspect
fbf0538b0e58c74498b14bbfafbd58c053be9dfbae756e0f7aa2f9052088f65e,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-3.376376,52.243991,On or near QUARRY LANE,W01000455,Powys 013B,Unable to prosecute suspect
066b70e2b2520faaac55d2e8d9951aa94a901034b58e53e3b85cae4c77e0c8da,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-3.377666,52.242591,On or near A483,W01000454,Powys 013A,Unable to prosecute suspect
0d77e1f2c243d3b3a5aff42fb7452fbe495560fba6773a0f1639596881de124f,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-3.147800,52.654845,On or near LEIGHTON VIEW,W01000498,Powys 003A,Unable to prosecute suspect
e77e44b9c7f758fbf6953fa8ccf23e47b7b17fb3797b84d40d3c351dc176f697,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-4.319585,51.845781,On or near Sports/Recreation Area,W01000642,Carmarthenshire 008B,Unable to prosecute suspect
3ce0ab8faf73c0c63ec8d1a8225402558db3bb714b5085c323b2f28e29401875,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-4.314860,51.859516,On or near FOUNTAIN HALL TERRACE,W01000645,Carmarthenshire 006C,Unable to prosecute suspect
5037cdb458e375d706b2969394a68d6a372a000d4e282e38be273d90753bf843,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-5.042403,51.715636,On or near Supermarket,W01000594,Pembrokeshire 012E,Unable to prosecute suspect
aaa24e9df70b0aa89634d33a7de47402c86931c9d246bce80d43b313d82f2bd5,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-4.918565,51.675645,On or near Parking Area,W01000608,Pembrokeshire 015D,Unable to prosecute suspect
d4a877b3e0e57397f11bf7463b3d3cfbaba4c75da9cc14c7c91644241c8f29ae,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-4.020704,52.451575,On or near CAER ODYN,W01000548,Ceredigion 001D,Unable to prosecute suspect
7ae773e66db196312eeb72dadde7e29bf7124df9247b8b9021c68ae0f589b82f,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-3.759571,51.778551,On or near COMMERCIAL STREET,W01000502,Powys 021C,Unable to prosecute suspect
509ecbf9761d387305849e465919bf9d076a3a01bf35a0958ad0af6173f4ee76,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-3.378016,52.231672,On or near LAKESIDE AVENUE,W01000456,Powys 013C,Unable to prosecute suspect
3afd110dedd3e1f881ba2d138c7818c0ffe8fa2159bc39eef0d5b5c025a5b92e,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-4.985139,51.796468,On or near SNOWDROP CLOSE,W01000571,Pembrokeshire 006A,Unable to prosecute suspect
b6d383309607ff2fdd303f26e3c9059c7a0e95b9065eade14b261758a3a60c13,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-4.978689,51.996401,On or near Police Station,W01000565,Pembrokeshire 002B,Unable to prosecute suspect
62b9041fe8d9576dacf6e87afdaa95c4060db8e13a3d6bbeaf2ae5ed16178a19,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-3.157560,52.661115,On or near Petrol Station,W01000501,Powys 003D,Unable to prosecute suspect
a942c5f11493bf8fc8a5b25606d1eae7b48c66e8a4d4e1bc16c68870d7c1f99f,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-3.252767,51.913974,On or near Park/Open Space,W01001905,Powys 018H,Unable to prosecute suspect
b9ecb8c05bb84f61157cb8bd061e839b51dfb13fc9cf8fde6155bcdcd6def89e,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-3.136445,52.655377,On or near SEVERN LANE,W01000498,Powys 003A,Unable to prosecute suspect
6d99e4bd45b67e3901ffd6d303ddf9974e96e544d7d1a1e2b279714e5c033c57,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-3.986837,51.791510,On or near Supermarket,W01000626,Carmarthenshire 013B,Unable to prosecute suspect
df9d24e8ef143d3905864f90d867e6bd0dc45443ebb073f115409642e33ccec7,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-3.863589,51.817034,On or near ARFRYN,W01000718,Carmarthenshire 010D,Unable to prosecute suspect
a924a4005c0f51b5c2233c105101e1113b1009ff517cf2136572a9075f430ca7,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-4.604663,52.064968,On or near Petrol Station,W01000546,Ceredigion 009F,Offender given penalty notice
6a3d0653be2e9200b48268a6766d96fae0fe408b06b1b2d26d7e54734160c15d,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-3.377848,52.245646,On or near WATERLOO ROAD,W01000455,Powys 013B,Offender given penalty notice
c46fe134a9cc86f27cc2f60a24a8258ab8200c8e842720bf2a7a0db84cc4e982,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-4.967888,51.801690,On or near Nightclub,W01000568,Pembrokeshire 005A,Offender given penalty notice
61a33482fbbe86db6372b6d6298d9ca265bb60533185576c059c0f4b3e79ba3f,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-4.659723,52.083755,On or near WILLIAMS ROW,W01000510,Ceredigion 009D,Offender given penalty notice
44b5701835818ab5fb166dbdf4d3439efe17754abd9cc478be8062cd8384d6ce,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-4.660156,52.084645,On or near PENDRE,W01000511,Ceredigion 009E,Offender given penalty notice
79db11cd8929418460a2918226141a110e7c6977bbcc2614d22ebd25d31b7642,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-4.264099,52.002190,On or near Sports/Recreation Area,W01000685,Carmarthenshire 001A,Offender given penalty notice
52c03ddae77b8e9fb0266f4e187a1cea30a3e56a98de71f79a9c803746fcfeae,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-4.969090,51.806732,On or near Supermarket,W01000572,Pembrokeshire 005D,Offender given penalty notice
1c982fb05d87b06802b38589d8f110408e66f82399a0a8cd76b24197f083d46a,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-5.024004,51.715913,On or near COOMBS DRIVE,W01000588,Pembrokeshire 010B,Unable to prosecute suspect
f1ab0740bd8dfd1b93f884e3f481ab49b684a2a1f793f05d34c00bc77a97ca28,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-4.040357,51.769605,On or near PONTARDULAIS ROAD,W01000731,Carmarthenshire 017C,Suspect charged as part of another case
a8215e7d05c077fc217f13e4ee04689e0c7384e153490ef6cab354d99a9fc60b,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-3.999445,51.837219,On or near A483,W01000681,Carmarthenshire 011B,Suspect charged as part of another case
8198af18f2c0217cbe3db6a6eec2c53e32074948a251c07e47437a679cda719a,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-4.973149,51.799192,On or near DEW STREET,W01000568,Pembrokeshire 005A,Offender given a caution
648c872a6b360c588d668154825b18c4d904c19d31f30d1c037c5669da0a0ae3,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-4.986553,51.802053,On or near TRAFALGAR ROAD,W01000570,Pembrokeshire 005C,Offender given a caution
5962c7f24a2ad85ff0062b9b213a28e2cb0eef45ec8fd3bf51ce96c5bde5ce7b,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-4.467875,52.039029,On or near CHURCH LANE,W01000646,Carmarthenshire 003A,Offender given a caution
e96572a4d994868d3ff5187e09c7b1564dd7b27dc580bb219b632d1469480e99,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-4.656637,52.086361,On or near NORTH ROAD,W01000510,Ceredigion 009D,Offender given a caution
fb57c724b93f8fb3fe50218c677ade660c7377d6304658c1e0ddb268ab7dd9de,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-4.163304,51.680024,On or near STATION ROAD,W01000654,Carmarthenshire 023B,Offender given a caution
7aabe0dab25d3a360d284fcd1f8fdaa794e97d6adf27ef6138a5936457f69a3b,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-3.148109,51.851023,On or near PLASDERWERN,W01001904,Powys 018G,Offender given a caution
ea6cd26d6d8dedfeb14753eeeaddc7738df8c5e54afbc8accb1a0ab267b417e6,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-5.038337,51.714158,On or near DARTMOUTH STREET,W01000594,Pembrokeshire 012E,Offender given a caution
886e5b16535567d313a80574787b51c19b288ea7547398a985ab9ad9a0675cbe,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-4.942875,51.693368,On or near Further/Higher Educational Building,W01000600,Pembrokeshire 013A,Offender given a caution
3119a86c58fa75753b7a7ec73281dba383bf5acceb16e585dc8b8171df84fbc6,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-4.256556,51.684815,On or near HEOL PANTYCELYN,W01000711,Carmarthenshire 021E,Offender given a caution
eea94052367ab7146f1ea17de9a7932733b98048b97ade24f554645dc5218695,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-3.936522,52.215735,On or near Police Station,W01000550,Ceredigion 011G,Offender given a caution
995a53ac7ee40bfc64f4a682f109afd38bd4225224925791db1a5e0a41883b63,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-4.308316,51.861920,On or near PARC THOMAS,W01000639,Carmarthenshire 007C,Offender given a caution
856508aeb74e37d070b2daf2dbbd7a1fd0a4a60b1572480c47e1751bc7c134e2,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-3.169009,52.693394,On or near Petrol Station,W01000444,Powys 002A,Offender given a caution
7b8d49bead1fad834f4f342f219ac726c0ff7f9a594e251af8857a9070fd3989,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-4.317889,51.856291,On or near PICTON COURT,W01000645,Carmarthenshire 006C,Offender given a caution
3f86c0ca4f8d6201a2c72555ac3d8232e1ced55159053d2d55e555c4a945965a,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-3.986524,51.790994,On or near STRYD Y CEI,W01000626,Carmarthenshire 013B,Offender given a caution
f8e8c0c0a1613f47d28c0d5d3f091f16a293ef4fcf9b352ee5e80c79d0c47ab5,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-4.165359,51.680966,On or near Police Station,W01000654,Carmarthenshire 023B,Offender given a caution
3b6b41634dc29d99da4ce27779c07443637cf8a25511ad06c95038d0bc72db44,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-4.332443,51.857181,On or near Hospital,W01000644,Carmarthenshire 006B,Offender given a caution
9069a481aa816871bf87a21eb27349a43e8b1344fb43c750a2ba0a3b7ece1e36,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-4.344644,52.057158,On or near HEOL Y MERWYDD,W01000522,Ceredigion 010B,Offender given a caution
d8136afb2c53e9a9f5b2d3c9cc8e6ad31fda383843b406919cd4d61813a80d53,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-4.122402,51.686346,On or near BRYN RHOS,W01000707,Carmarthenshire 025D,Offender given a caution
a379909d604218a474e3219b82555be9c56edf807aea8293b3df6d25d3eb83c6,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-5.021512,51.717416,On or near CHESTNUT WAY,W01000588,Pembrokeshire 010B,Offender given a caution
e89f328b07cb972db30d77d70162f799b445146a122360538b988ed116e69851,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-4.115175,51.685577,On or near Petrol Station,W01000636,Carmarthenshire 025B,Offender given a caution
2fbed8d9ce8d0b260c4fd589133321d4ef9880514a5875f43e471d754e74cd9b,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-3.856810,51.812735,On or near CWMGARW ROAD,W01000719,Carmarthenshire 010E,Offender given a caution
12cf854ac2a2d3e58b034da196449580160264e71632f7e862c18e5abed80a8f,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-4.696711,51.671896,On or near BRIDGE STREET,W01000620,Pembrokeshire 016C,Offender given a caution
f821c3699ae9d0f0984f7d2af7e1a80b347208d59f0e9b99c0da53fd2d28d065,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-4.919505,51.676314,On or near WESTGATE HILL,W01000608,Pembrokeshire 015D,Offender given a caution
b99c939aef57d4f69a378fb681b8638322125e9011d1b0dbfe6d9f5c9f0dee83,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-4.064511,52.103341,On or near TREHERBERT STREET,W01000701,Carmarthenshire 001C,Offender given a caution
1fa5580d8df9b81aad5fbe244045bd65bf5bc2301a32a81614c6bde3772aa07e,2014-05,Dyfed-Powys Police,Dyfed-Powys Police,-4.064511,52.103341,On or near TREHERBERT STREET,W01000701,Carmarthenshire 001C,Offender given a caution
