Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
48a2c93b82eac3822972b8ee471938ba1f60bacf97eae34fc6956190f874f79a,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.458690,51.756419,On or near COMMONS LANE,E01023351,Dacorum 015C,Offender given a drugs possession warning
0f2fa3e69b0994a5e532f884e775d2be4157f66d681cda7cb4e9ae8409e0c903,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.364750,51.648657,On or near AVENUE RISE,E01023563,Hertsmere 012F,Offender given a caution
e0bf5449965dc1638ee350555c3eec95e0034642c0e8d81a1230dd520ccf589c,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.032042,51.714053,On or near CARLETON ROAD,E01023304,Broxbourne 008C,Investigation complete; no suspect identified
0afca2c7682ca75338596232175647c1779208e361e18b6f6c54f71f53b50174,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.178460,51.920336,On or near Petrol Station,E01023774,Stevenage 003D,Investigation complete; no suspect identified
de900e6d4c7f3e74c346f2e1e2fd29569eab85d5c6ce829d4974ff1e521e1168,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.205708,51.914235,On or near Sports/Recreation Area,E01023777,Stevenage 002B,Investigation complete; no suspect identified
7bbcd9a3d9255e0ef7fdb636de16e07b6f076c1b3f3c8677121feebe563d8eb6,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.208240,51.920388,On or near TUDOR CLOSE,E01023800,Stevenage 002E,Investigation complete; no suspect identified
f5d5ccdec15ff78aa31a9ba57a57e931a3691f2d87dbc30538fdad7f6a6ca077,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.208946,51.912162,On or near BELL LANE,E01023775,Stevenage 006A,Investigation complete; no suspect identified
0579ad4d25f009fab80da7ae182afb4e35da7b921b39b8bf08927a8bd5ab5c28,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.181494,51.929114,On or near TAMAR CLOSE,E01023801,Stevenage 002F,Investigation complete; no suspect identified
9bc9c8f4bdaf2b9519bb01b1e99d124881cb8601d54e7da9ae71b7f1d55847b2,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.177843,51.892127,On or near LOWER SEAN,E01023791,Stevenage 010A,Investigation complete; no suspect identified
869941a1f81a311b5e15e4926f8c85343a14d71ef074abe9f3bd310284e9423f,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.179969,51.912149,On or near Pedestrian Subway,E01023780,Stevenage 006C,Investigation complete; no suspect identified
c0723fe8cc58cf199dbb71b896623c46743f47850cb3950dc9b4a987453adba9,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.193258,51.884263,On or near Supermarket,E01023786,Stevenage 011D,Investigation complete; no suspect identified
bd0aa96463b8a758ea23ce0dc6b7e9ed9454778d7241f5206098444e0224a9d9,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.217889,51.916911,On or near LYMINGTON ROAD,E01023795,Stevenage 005A,Investigation complete; no suspect identified
cddec1ac3a7d413cf95644ad52ed4f8f350e97910c7a57ae33165c2f34bdc1a3,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.192486,51.903863,On or near RUCKLES CLOSE,E01023757,Stevenage 008C,Investigation complete; no suspect identified
6c1412610951408c0263b4da8191d0d1ebc05d1abafd52372ed8bd62072035c3,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.191098,51.903311,On or near MADE FELD,E01023757,Stevenage 008C,Investigation complete; no suspect identified
767cd3b946c235f586589a25ac6b9f427830b940d4a5004b1595b6ed5bae8732,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.172798,51.922262,On or near ELY CLOSE,E01023789,Stevenage 001C,Investigation complete; no suspect identified
548e886ad6aebb1c5eaf5a1b2e3481bd8f003380df4000df8188c55834659dbe,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.202379,51.902935,On or near Shopping Area,E01023758,Stevenage 008D,Investigation complete; no suspect identified
10908aa2ccfd601ae3bfde8869a81cd30899eb291d5fcec28d3ae3da1043bfa8,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.211471,51.926183,On or near Sports/Recreation Area,E01023800,Stevenage 002E,Investigation complete; no suspect identified
27c61e973bf9688f8ae4d0ae54e94c9a305c68d2c2f869dc3ff3054bc43c4cc4,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.195042,51.906825,On or near CLAYMORES,E01023779,Stevenage 006B,Investigation complete; no suspect identified
812c89dfcf6ca8154559c43ee2ea208cc930334828a54e882a96456ff8d692cc,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.202790,51.901746,On or near Bus/Coach Station,E01023758,Stevenage 008D,Investigation complete; no suspect identified
8a691a691cb607bad187fc7ee17026d5682beeb50a8113ec90ee957bfe454a9e,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.172722,51.880790,On or near MELNE ROAD,E01023766,Stevenage 012D,Investigation complete; no suspect identified
fc52f6269dded58133627f25a12a2685b1a120b12371ca1a55868c080161cf8a,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.189525,51.910624,On or near LONSDALE ROAD,E01023782,Stevenage 006E,Investigation complete; no suspect identified
64afbafbb6a0e6731f1a2683617faf1204d937a898989d6a152f438864c046c9,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.211379,51.906903,On or near BRICKKILN ROAD,E01023776,Stevenage 002A,Investigation complete; no suspect identified
64afbafbb6a0e6731f1a2683617faf1204d937a898989d6a152f438864c046c9,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.211379,51.906903,On or near BRICKKILN ROAD,E01023776,Stevenage 002A,Investigation complete; no suspect identified
e1fff0f3ef1100e32cf72bf46d55980d1b542eeac9fa594fac6e73fc149c5876,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.202790,51.901746,On or near Bus/Coach Station,E01023758,Stevenage 008D,Investigation complete; no suspect identified
2fdf0d1b8ca9f8a954489619c8711c88103dbb4eaf4d206dfccaa2070f488074,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.200123,51.885547,On or near GUNNELS WOOD ROAD,E01023786,Stevenage 011D,Investigation complete; no suspect identified
bb0093fbe567934cfb9f266788087725d95683ccbf85b3a3bb6ec23b81d195b8,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.173406,51.918387,On or near MILDMAY ROAD,E01023774,Stevenage 003D,Investigation complete; no suspect identified
bb0093fbe567934cfb9f266788087725d95683ccbf85b3a3bb6ec23b81d195b8,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.173406,51.918387,On or near MILDMAY ROAD,E01023774,Stevenage 003D,Investigation complete; no suspect identified
bb0093fbe567934cfb9f266788087725d95683ccbf85b3a3bb6ec23b81d195b8,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.173406,51.918387,On or near MILDMAY ROAD,E01023774,Stevenage 003D,Investigation complete; no suspect identified
8ed6be47d340e7184635f3a2bd7eff2d7d1d79828cd37eccca3b4b657557d2c9,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.205214,51.901468,On or near Theatre/Concert Hall,E01023758,Stevenage 008D,Investigation complete; no suspect identified
e12e99fd3ee563a30d08c12b5b07494ac9c07b6a0447d1ec245baaf256e1dd05,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.205107,51.902680,On or near SWINGATE,E01023758,Stevenage 008D,Investigation complete; no suspect identified
faa50519917fbc089872e52a122947c3f5176f19dcfdae28e326fd7db3562d54,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.166379,51.874568,On or near KENILWORTH CLOSE,E01023764,Stevenage 012B,Investigation complete; no suspect identified
2fffc78b19f77265eb79339daf309819d578d0ce7fe52666d3d3770a5d693a5a,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.208676,51.899579,On or near KINGS WAY,E01023758,Stevenage 008D,Investigation complete; no suspect identified
b98a08593bd6ad8c2411f5c080e686fd124289d2c15eec393b569509ed6b2e87,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.202379,51.902935,On or near Shopping Area,E01023758,Stevenage 008D,Investigation complete; no suspect identified
59aaf81dc0ed4ac7eace03af22c6481434d387bf83c4eaac57c80297f71e6b12,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.201129,51.904760,On or near Parking Area,E01023758,Stevenage 008D,Investigation complete; no suspect identified
3f9747df8d388aa9855844252f2289d72701de91648b4b9bc19dcf8c52e37d11,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.189380,51.904822,On or near WEST CLOSE,E01023757,Stevenage 008C,Investigation complete; no suspect identified
07c6c35692449733c4a4a5fff58b3329b3485fc7ab2fa10281e25b60edd491fb,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.201291,51.907981,On or near SISH LANE,E01023775,Stevenage 006A,Investigation complete; no suspect identified
9aa4ef8aef93ab1fa5225c4d004fe7dfbc6d8a161869ea1eb945011aa0ccd52e,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.173406,51.918387,On or near MILDMAY ROAD,E01023774,Stevenage 003D,Investigation complete; no suspect identified
9aa4ef8aef93ab1fa5225c4d004fe7dfbc6d8a161869ea1eb945011aa0ccd52e,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.173406,51.918387,On or near MILDMAY ROAD,E01023774,Stevenage 003D,Investigation complete; no suspect identified
9aa4ef8aef93ab1fa5225c4d004fe7dfbc6d8a161869ea1eb945011aa0ccd52e,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.173406,51.918387,On or near MILDMAY ROAD,E01023774,Stevenage 003D,Investigation complete; no suspect identified
33ebf6717e80b37936f2b754be3246ee2b5bbf357b4cb55be8aa0ad1d165e265,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.163825,51.902673,On or near Pedestrian Subway,E01023760,Stevenage 007B,Investigation complete; no suspect identified
5c9e25a7b07e6b8e1574cdf69dce58684ad048d21bf687b9b4450a8514a12356,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.178653,51.893291,On or near UPPER SEAN,E01023791,Stevenage 010A,Investigation complete; no suspect identified
608a760dd3dc235e5336a3fdd7d79c25b51a52a703745567fff2e8c7562fb951,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.185436,51.889799,On or near WEST REACH,E01023794,Stevenage 010D,Investigation complete; no suspect identified
5e5801cc01ea7070d0eb7851e9139a1dc40de0d35ddf4038aaf215e75fc8bc26,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.205363,51.904294,On or near Petrol Station,E01023758,Stevenage 008D,Investigation complete; no suspect identified
1e13455628b24552821d491e85ab81693e10852755e42360802b04ca027a43a1,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.177045,51.919019,On or near Pedestrian Subway,E01023774,Stevenage 003D,Investigation complete; no suspect identified
fe1fc74f7c5b2ad0a6671fed49db06469becb720cd80c29b7fa1fa6470767c59,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.194081,51.902512,On or near BROOM WALK,E01023758,Stevenage 008D,Investigation complete; no suspect identified
3043ffb7e5b2262b6a3d88d76129aa381a321c99f6aa2a1c1ea2638b6000cb85,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.179149,51.914825,On or near DOUGLAS DRIVE,E01023780,Stevenage 006C,Investigation complete; no suspect identified
3043ffb7e5b2262b6a3d88d76129aa381a321c99f6aa2a1c1ea2638b6000cb85,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.179149,51.914825,On or near DOUGLAS DRIVE,E01023780,Stevenage 006C,Investigation complete; no suspect identified
eab4e3155da3cc92f545e1f165aa1aff9b7589b0807b96d8202c5b7ad21ea179,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.184533,51.899928,On or near THE HAWTHORNS,E01023756,Stevenage 008B,Investigation complete; no suspect identified
4d76a662a0d4426e929d4d8d8a97a7430c8790a27cdbdb8be095464d73f06fd8,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.202790,51.901746,On or near Bus/Coach Station,E01023758,Stevenage 008D,Investigation complete; no suspect identified
1873c086bae6afd5de2b98877cc9b96c54b3cf8a3a5f77e27cfd037e2f1a37c5,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.192356,51.904571,On or near THE DELL,E01023757,Stevenage 008C,Investigation complete; no suspect identified
32b281e85a5bde1af8eaa2c18e2ef0bc6da68c0807a7ccdf3cc90bb4dbe24e84,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.164183,51.893516,On or near FALLOWFIELD,E01023754,Stevenage 009E,Investigation complete; no suspect identified
32b281e85a5bde1af8eaa2c18e2ef0bc6da68c0807a7ccdf3cc90bb4dbe24e84,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.164183,51.893516,On or near FALLOWFIELD,E01023754,Stevenage 009E,Investigation complete; no suspect identified
d4e298b0dc219410c5152d27b91c7d731994f28fd0cdd8733be0bbc29e10f729,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.168574,51.921720,On or near MARTINS WAY,E01023789,Stevenage 001C,Investigation complete; no suspect identified
b669a1ce961b446bda90b94f849132c4f5d731e60055ef8d463f9e85cc4a2b84,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.187639,51.922078,On or near YORK ROAD,E01023788,Stevenage 001B,Investigation complete; no suspect identified
9467e00b4a273cb205b263bae28a125d38911321299f5aed7db10588f8128d32,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.198592,51.892951,On or near Shopping Area,E01023786,Stevenage 011D,Investigation complete; no suspect identified
8c0ad75b26567216ab31b06430b600ef3cfdd2b7adc915df3d3c3bb81b4e42ef,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.179316,51.918236,On or near Supermarket,E01023774,Stevenage 003D,Investigation complete; no suspect identified
8c0ad75b26567216ab31b06430b600ef3cfdd2b7adc915df3d3c3bb81b4e42ef,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.179316,51.918236,On or near Supermarket,E01023774,Stevenage 003D,Investigation complete; no suspect identified
8798346f364afcc0732d9d5db0f3b4c2f5a5111f8701a1fe5e8a71c662c7f56f,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.168574,51.921720,On or near MARTINS WAY,E01023789,Stevenage 001C,Investigation complete; no suspect identified
d0455a58e95f7f9cb357c8028e65d469ac0bf5232b5a68e78db5ac6b26d7456e,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.215321,51.922627,On or near HITCHIN ROAD,E01023800,Stevenage 002E,Investigation complete; no suspect identified
4499e12e73fd15200becfc744e8138c0375958e6a9c9fd2225bb00f75daa7a87,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.190528,51.919308,On or near BADER CLOSE,E01023772,Stevenage 003B,Investigation complete; no suspect identified
05a562b9261d023c19a9716c0635ef3396b2312be80ef01bca197c709f9d2918,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.191387,51.883452,On or near BLAIR CLOSE,E01023786,Stevenage 011D,Investigation complete; no suspect identified
7e016fc6913ec7aa53a6d87ebf9ee74bf898af6b3e1d36c1b7f2c58afea8d281,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.223792,51.909555,On or near EASTBOURNE AVENUE,E01023796,Stevenage 005B,Investigation complete; no suspect identified
a5d895f02518a269a66df7e24b89e5493189e9eccc53477d3fae07d0f1a4aa2c,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.192918,51.914102,On or near GRACE WAY,E01023778,Stevenage 002C,Investigation complete; no suspect identified
2be9744006737a3ca369cd8e0475b73cf29c7a62bb2079fcf3aaad17c8a4f06a,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.196712,51.903595,On or near SILAM ROAD,E01023758,Stevenage 008D,Investigation complete; no suspect identified
d22c13b90ae07f4b36e95cd12f188ba3728a75376c85141f18a5b83843a8127c,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.200116,51.899169,On or near Pedestrian Subway,E01023758,Stevenage 008D,Investigation complete; no suspect identified
bf68265c67049c207d6b6a73bdd1da2b8345778e885f900e070fba1f94ba9125,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.208516,51.910897,On or near DRAPERS WAY,E01023775,Stevenage 006A,Investigation complete; no suspect identified
045821b9323a28bd2dfcfa285c8eb57bf8f6694c0fa15c1a1c15f97d70967649,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.208516,51.910897,On or near DRAPERS WAY,E01023775,Stevenage 006A,Investigation complete; no suspect identified
e9cd18a95f2284966721279b2c90657a97646005e051a49a7b4450cd1974143b,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.216156,51.924294,On or near TATES WAY,E01023800,Stevenage 002E,Investigation complete; no suspect identified
fda2791c0f6955a4705a47856ad958f0078973774558760a7096c002d4496dcb,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.202790,51.901746,On or near Bus/Coach Station,E01023758,Stevenage 008D,Investigation complete; no suspect identified
fda2791c0f6955a4705a47856ad958f0078973774558760a7096c002d4496dcb,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.202790,51.901746,On or near Bus/Coach Station,E01023758,Stevenage 008D,Investigation complete; no suspect identified
1eec6c14aeb7ca27e389c3ec79165976ad0615f864794072e7fb8a4ae848f83e,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.207451,51.909163,On or near HOWARDE COURT,E01023775,Stevenage 006A,Investigation complete; no suspect identified
e8343d7d32b28edb67cf9988048fde2fc8823063b929ffef54ccd36e238faa55,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.215321,51.922627,On or near HITCHIN ROAD,E01023800,Stevenage 002E,Investigation complete; no suspect identified
1d6da763eba7716e5805d4cd6239244eb91149ff65d82c1e6abd436a8f69a43f,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.164183,51.893516,On or near FALLOWFIELD,E01023754,Stevenage 009E,Investigation complete; no suspect identified
5587b2a428c16d561d7ec54b521db2851fe13d0ae1797916b19cbde1d4f2fb42,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.176820,51.917388,On or near Pedestrian Subway,E01023780,Stevenage 006C,Investigation complete; no suspect identified
5bc9fdc0ef392cb94977a02e6e5d81d28e582f102285d0178f46f0fc0cfb070a,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.202790,51.901746,On or near Bus/Coach Station,E01023758,Stevenage 008D,Investigation complete; no suspect identified
b302c041703448db99c95cd239fc3b61f1b54c6251c7881d473253eca2354132,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.332872,51.973157,On or near FRANKLIN CLOSE,E01023653,North Hertfordshire 014F,Investigation complete; no suspect identified
71ed16fba9cedf3290d8a46650952452a769cd3fcef113b2572a757097a74ac2,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.278825,51.947437,On or near Parking Area,E01023616,North Hertfordshire 012F,Investigation complete; no suspect identified
cd3c919584d889ccebc691f2125bf2cd972abbf11a605b259721f21f20ef37b0,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.242194,51.963620,On or near Conference/Exhibition Centre,E01023648,North Hertfordshire 008E,Investigation complete; no suspect identified
ff90ad42d8230b180b3347db3a6fe5ef854e67a076eaa2f5c20565025fa6f338,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.279212,51.946831,On or near Shopping Area,E01023616,North Hertfordshire 012F,Investigation complete; no suspect identified
a23d8e071767513accf1a491c5cea3a42bfe0f8c3305c7126bcb53b356603460,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.181595,51.893507,On or near THE MUNTINGS,E01023794,Stevenage 010D,Investigation complete; no suspect identified
d45a15085dbbe47d0765fd328a205a36d4b43f6f0410c0c8f663819ccfd5b7b9,2014-07,Hertfordshire Constabulary,Hertfordshire Constabulary,-0.192486,51.903863,On or near RUCKLES CLOSE,E01023757,Stevenage 008C,Investigation complete; no suspect identified
